OriginalGeneID,ReplacementGeneID
GN7V-51206,GLYMA.U019900
GN7V-51207,GLYMA.20G171100
GN7V-51211,GLYMA.10G045800
GN7V-51214,GLYMA.10G128100
GN7V-51216,GLYMA.11G141300
GN7V-51218,GLYMA.08G325200
GN7V-51219,GLYMA.19G131400
GN7V-51224,GLYMA.17G073900
GN7V-51225,GLYMA.07G095700
GN7V-51233,GLYMA.01G084700
GN7V-51236,GLYMA.19G010800
GN7V-51237,GLYMA.03G139700
GN7V-51251,GLYMA.03G014300
GN7V-51267,GLYMA.01G048500
GN7V-51272,GLYMA.03G120100
GN7V-51273,GLYMA.03G092700
GN7V-51274,GLYMA.06G091500
GN7V-51277,GLYMA.18G284300
GN7V-51278,GLYMA.19G217700
GN7V-51284,GLYMA.11G037100
GN7V-51285,GLYMA.05G036100
GN7V-51286,GLYMA.15G169100
GN7V-51287,GLYMA.10G058000
GN7V-51288,GLYMA.01G171900
GN7V-51289,GLYMA.13G029700
GN7V-51301,GLYMA.10G296400
GN7V-51303,GLYMA.08G367000
GN7V-51323,GLYMA.06G203000
GN7V-51325,GLYMA.10G294500
GN7V-51326,GLYMA.17G046600
GN7V-51329,GLYMA.05G104400
GN7V-51330,GLYMA.19G185200
GN7V-51331,GLYMA.11G017900
GN7V-51333,GLYMA.18G080300
GN7V-51340,GLYMA.07G128800
GN7V-51350,GLYMA.13G113100
GN7V-51352,GLYMA.13G049800
GN7V-51355,GLYMA.01G226700
GN7V-51356,GLYMA.20G003500
GN7V-51358,GLYMA.11G101600
GN7V-51360,GLYMA.08G169600
GN7V-51363,GLYMA.17G091100
GN7V-51367,GLYMA.08G281300
GN7V-51369,GLYMA.02G082700
GN7V-51371,GLYMA.01G164600
GN7V-51372,GLYMA.04G151700
GN7V-51373,GLYMA.13G367000
GN7V-51374,GLYMA.03G115300
GN7V-51376,GLYMA.13G150900
GN7V-51377,GLYMA.15G237000
GN7V-51379,GLYMA.04G068500
GN7V-51380,GLYMA.18G278500
GN7V-51382,GLYMA.08G178300
GN7V-51383,GLYMA.08G255400
GN7V-51385,GLYMA.19G097900
GN7V-51388,GLYMA.18G132000
GN7V-51390,GLYMA.03G099000
GN7V-51391,GLYMA.01G023600
GN7V-51392,GLYMA.19G260700
GN7V-51399,GLYMA.17G236800
GN7V-51401,GLYMA.U037000
GN7V-51403,GLYMA.20G054000
GN7V-51413,GLYMA.10G109000
GN7V-51414,GLYMA.18G239500
GN7V-51415,GLYMA.04G172800
GN7V-51418,GLYMA.16G040900
GN7V-51425,GLYMA.01G026700
GN7V-51426,GLYMA.01G062100
GN7V-51427,GLYMA.20G009400
GN7V-51428,GLYMA.11G107200
GN7V-51429,GLYMA.15G071200
GN7V-51430,GLYMA.02G093500
GN7V-51431,GLYMA.12G170300
GN7V-51433,GLYMA.11G230800
GN7V-51434,GLYMA.06G195900
GN7V-51437,GLYMA.10G017100
GN7V-51438,GLYMA.11G010400
GN7V-51439,GLYMA.03G186300
GN7V-51440,GLYMA.02G308500
GN7V-51441,GLYMA.10G018400
GN7V-51444,GLYMA.14G211100
GN7V-51445,GLYMA.01G219900
GN7V-51446,GLYMA.01G194700
GN7V-51447,GLYMA.03G216400
GN7V-51457,GLYMA.20G143400
GN7V-51458,GLYMA.19G242000
GN7V-51460,GLYMA.02G164100
GN7V-51466,GLYMA.06G240400
GN7V-51470,GLYMA.01G239500
GN7V-51473,GLYMA.05G182800
GN7V-51475,GLYMA.20G026800
GN7V-51484,GLYMA.15G026400
GN7V-51486,GLYMA.12G046000
GN7V-51487,GLYMA.09G237900
GN7V-51488,GLYMA.16G219500
GN7V-51489,GLYMA.20G018600
GN7V-51491,GLYMA.08G189200
GN7V-51493,GLYMA.07G179700
GN7V-51494,GLYMA.04G119600
GN7V-51495,GLYMA.18G223400
GN7V-51498,GLYMA.02G086200
GN7V-51502,GLYMA.14G010900
GN7V-51510,GLYMA.04G057800
GN7V-51512,GLYMA.08G169100
GN7V-51514,GLYMA.05G056700
GN7V-51517,GLYMA.07G001300
GN7V-51519,GLYMA.02G166300
GN7V-51521,GLYMA.17G065200
GN7V-51522,GLYMA.04G030300
GN7V-51523,GLYMA.18G129200
GN7V-51524,GLYMA.11G107600
GN7V-51525,GLYMA.18G265700
GN7V-51526,GLYMA.04G199600
GN7V-51528,GLYMA.02G241300
GN7V-51535,GLYMA.10G297200
GN7V-51536,GLYMA.06G292500
GN7V-51541,GLYMA.13G206500
GN7V-51545,GLYMA.03G249200
GN7V-51547,GLYMA.16G200900
GN7V-51550,GLYMA.04G162800
GN7V-51559,GLYMA.13G048500
GN7V-51560,GLYMA.03G030900
GN7V-51564,GLYMA.15G181500
GN7V-51565,GLYMA.13G118900
GN7V-51568,GLYMA.01G124500
GN7V-51575,GLYMA.04G255600
GN7V-51576,GLYMA.17G158100
GN7V-51584,GLYMA.17G051900
GN7V-51587,GLYMA.06G183900
GN7V-51592,GLYMA.14G071600
GN7V-51593,GLYMA.11G226900
GN7V-51600,GLYMA.14G192700
GN7V-51602,GLYMA.10G290800
GN7V-51606,GLYMA.11G060200
GN7V-51607,GLYMA.14G192800
GN7V-51613,GLYMA.07G110500
GN7V-51616,GLYMA.19G140600
GN7V-51617,GLYMA.03G181900
GN7V-51618,GLYMA.10G204800
GN7V-51621,GLYMA.02G052700
GN7V-51623,GLYMA.04G028600
GN7V-51625,GLYMA.08G104100
GN7V-51630,GLYMA.13G186000
GN7V-51637,GLYMA.11G070400
GN7V-51657,GLYMA.08G140400
GN7V-51660,GLYMA.14G096000
GN7V-51663,GLYMA.08G109300
GN7V-51665,GLYMA.10G022500
GN7V-51668,GLYMA.04G218600
GN7V-51674,GLYMA.08G063800
GN7V-51675,GLYMA.05G080100
GN7V-51681,GLYMA.06G211200
GN7V-51692,GLYMA.02G016500
GN7V-51710,GLYMA.13G148900
GN7V-51716,GLYMA.16G127300
GN7V-51717,GLYMA.11G097300
GN7V-51721,GLYMA.09G195400
GN7V-51722,GLYMA.04G093600
GN7V-51724,GLYMA.20G065100
GN7V-51726,GLYMA.02G214700
GN7V-51730,GLYMA.20G229000
GN7V-51734,GLYMA.05G226600
GN7V-51737,GLYMA.15G275400
GN7V-51739,GLYMA.20G119000
GN7V-51743,GLYMA.18G079700
GN7V-51744,GLYMA.03G038100
GN7V-51746,GLYMA.19G020700
GN7V-51747,GLYMA.05G022100
GN7V-51749,GLYMA.13G222000
GN7V-51753,GLYMA.07G193300
GN7V-51756,GLYMA.08G273700
GN7V-51763,GLYMA.20G245300
GN7V-51770,GLYMA.10G017700
GN7V-51774,GLYMA.08G149800
GN7V-51775,GLYMA.02G059000
GN7V-51776,GLYMA.05G131100
GN7V-51777,GLYMA.13G264500
GN7V-51778,GLYMA.10G065100
GN7V-51779,GLYMA.19G233900
GN7V-51780,GLYMA.20G118600
GN7V-51782,GLYMA.18G093200
GN7V-51787,GLYMA.18G156100
GN7V-51788,GLYMA.17G214600
GN7V-51793,GLYMA.15G172200
GN7V-51794,GLYMA.11G120600
GN7V-51795,GLYMA.04G096500
GN7V-51798,GLYMA.13G240700
GN7V-51804,GLYMA.12G029800
GN7V-51807,GLYMA.08G366800
GN7V-51808,GLYMA.08G189700
GN7V-51810,GLYMA.10G219700
GN7V-51814,GLYMA.04G252900
GN7V-51816,GLYMA.08G125600
GN7V-51822,GLYMA.20G176100
GN7V-51824,GLYMA.14G221900
GN7V-51827,GLYMA.02G078700
GN7V-51829,GLYMA.10G231200
GN7V-51831,GLYMA.16G151900
GN7V-51835,GLYMA.11G015400
GN7V-51836,GLYMA.11G062500
GN7V-51838,GLYMA.02G185100
GN7V-51839,GLYMA.08G071400
GN7V-51840,GLYMA.01G179600
GN7V-51843,GLYMA.05G103600
GN7V-51845,GLYMA.08G169300
GN7V-51848,GLYMA.10G061900
GN7V-51851,GLYMA.12G241100
GN7V-51855,GLYMA.19G049700
GN7V-51856,GLYMA.18G274400
GN7V-51859,GLYMA.14G029100
GN7V-51861,GLYMA.09G030300
GN7V-51862,GLYMA.18G197400
GN7V-51867,GLYMA.03G165100
GN7V-51868,GLYMA.03G092800
GN7V-51870,GLYMA.10G243700
GN7V-51871,GLYMA.02G135100
GN7V-51872,GLYMA.14G065900
GN7V-51878,GLYMA.17G077700
GN7V-51883,GLYMA.09G145000
GN7V-51887,GLYMA.13G120800
GN7V-51892,GLYMA.07G022300
GN7V-51897,GLYMA.12G232000
GN7V-51898,GLYMA.13G044500
GN7V-51905,GLYMA.09G037100
GN7V-51910,GLYMA.18G116400
GN7V-51913,GLYMA.03G200800
GN7V-51918,GLYMA.06G025100
GN7V-51924,GLYMA.08G214300
GN7V-51928,GLYMA.10G068500
GN7V-51930,GLYMA.10G286200
GN7V-51938,GLYMA.15G116000
GN7V-51941,GLYMA.10G124000
GN7V-51943,GLYMA.03G083800
GN7V-51945,GLYMA.04G140400
GN7V-51954,GLYMA.04G144300
GN7V-51957,GLYMA.02G052300
GN7V-51962,GLYMA.03G246300
GN7V-51963,GLYMA.09G169800
GN7V-51964,GLYMA.01G004000
GN7V-51966,GLYMA.05G005800
GN7V-51968,GLYMA.16G042000
GN7V-51969,GLYMA.01G164700
GN7V-51987,GLYMA.05G153200
GN7V-51989,GLYMA.19G052400
GN7V-51990,GLYMA.07G054100
GN7V-51992,GLYMA.13G151800
GN7V-51995,GLYMA.18G204100
GN7V-51996,GLYMA.02G132100
GN7V-51997,GLYMA.13G006700
GN7V-52003,GLYMA.15G163500
GN7V-52004,GLYMA.10G115200
GN7V-52005,GLYMA.U006500
GN7V-52008,GLYMA.05G094000
GN7V-52010,GLYMA.13G201500
GN7V-52011,GLYMA.02G234500
GN7V-52013,GLYMA.04G040400
GN7V-52018,GLYMA.13G304700
GN7V-52026,GLYMA.04G177000
GN7V-52027,GLYMA.08G249500
GN7V-52028,GLYMA.13G142100
GN7V-52036,GLYMA.11G236800
GN7V-52037,GLYMA.11G112700
GN7V-52038,GLYMA.12G098900
GN7V-52041,GLYMA.03G262000
GN7V-52043,GLYMA.07G074700
GN7V-52044,GLYMA.06G156900
GN7V-52046,GLYMA.18G177300
GN7V-52050,GLYMA.09G028100
GN7V-52053,GLYMA.10G120900
GN7V-52056,GLYMA.02G097200
GN7V-52061,GLYMA.15G020900
GN7V-52063,GLYMA.17G187000
GN7V-52065,GLYMA.19G029500
GN7V-52078,GLYMA.02G047600
GN7V-52084,GLYMA.14G153300
GN7V-52086,GLYMA.05G228200
GN7V-52087,GLYMA.02G132600
GN7V-52088,GLYMA.07G122000
GN7V-52090,GLYMA.09G240900
GN7V-52096,GLYMA.16G129100
GN7V-52102,GLYMA.11G093400
GN7V-52104,GLYMA.17G015400
GN7V-52106,GLYMA.19G135900
GN7V-52107,GLYMA.20G014100
GN7V-52110,GLYMA.01G070300
GN7V-52113,GLYMA.U013100
GN7V-52120,GLYMA.18G203000
GN7V-52123,GLYMA.01G031500
GN7V-52126,GLYMA.10G198100
GN7V-52127,GLYMA.03G093200
GN7V-52131,GLYMA.10G293500
GN7V-52132,GLYMA.18G268500
GN7V-52136,GLYMA.10G256700
GN7V-52143,GLYMA.11G237000
GN7V-52145,GLYMA.09G022800
GN7V-52149,GLYMA.10G060600
GN7V-52154,GLYMA.20G077000
GN7V-52157,GLYMA.15G226200
GN7V-52158,GLYMA.12G173700
GN7V-52159,GLYMA.11G185200
GN7V-52161,GLYMA.06G325300
GN7V-52166,GLYMA.01G134600
GN7V-52167,GLYMA.09G031600
GN7V-52170,GLYMA.03G250800
GN7V-52176,GLYMA.15G150800
GN7V-52177,GLYMA.09G281900
GN7V-52180,GLYMA.15G241300
GN7V-52181,GLYMA.17G101600
GN7V-52182,GLYMA.13G070900
GN7V-52183,GLYMA.04G121500
GN7V-52184,GLYMA.05G016500
GN7V-52190,GLYMA.15G157500
GN7V-52192,GLYMA.18G137200
GN7V-52194,GLYMA.15G268400
GN7V-52196,GLYMA.18G208300
GN7V-52200,GLYMA.01G070200
GN7V-52203,GLYMA.20G172600
GN7V-52207,GLYMA.14G181100
GN7V-52212,GLYMA.03G186900
GN7V-52213,GLYMA.04G113300
GN7V-52215,GLYMA.05G045200
GN7V-52216,GLYMA.02G239400
GN7V-52217,GLYMA.11G166800
GN7V-52218,GLYMA.17G029700
GN7V-52219,GLYMA.11G035200
GN7V-52222,GLYMA.20G072400
GN7V-52223,GLYMA.08G028900
GN7V-52233,GLYMA.07G024600
GN7V-52234,GLYMA.19G122100
GN7V-52236,GLYMA.08G212900
GN7V-52245,GLYMA.20G162600
GN7V-52248,GLYMA.17G144000
GN7V-52251,GLYMA.01G048800
GN7V-52252,GLYMA.19G235100
GN7V-52256,GLYMA.09G167000
GN7V-52261,GLYMA.05G047400
GN7V-52264,GLYMA.03G142100
GN7V-52266,GLYMA.08G015000
GN7V-52271,GLYMA.14G049500
GN7V-52276,GLYMA.11G041600
GN7V-52278,GLYMA.19G028400
GN7V-52279,GLYMA.16G033600
GN7V-52282,GLYMA.15G112300
GN7V-52285,GLYMA.12G061600
GN7V-52287,GLYMA.18G223700
GN7V-52288,GLYMA.07G010900
GN7V-52289,GLYMA.18G017200
GN7V-52290,GLYMA.02G008400
GN7V-52292,GLYMA.06G145300
GN7V-52296,GLYMA.18G188000
GN7V-52298,GLYMA.04G227800
GN7V-52300,GLYMA.09G003800
GN7V-52303,GLYMA.07G014600
GN7V-52304,GLYMA.19G212300
GN7V-52305,GLYMA.07G015100
GN7V-52307,GLYMA.18G277300
GN7V-52309,GLYMA.16G146500
GN7V-52312,GLYMA.09G028300
GN7V-52322,GLYMA.U016100
GN7V-52323,GLYMA.07G089400
GN7V-52329,GLYMA.02G155000
GN7V-52330,GLYMA.05G172900
GN7V-52331,GLYMA.13G291000
GN7V-52332,GLYMA.17G019300
GN7V-52335,GLYMA.08G307200
GN7V-52337,GLYMA.11G216400
GN7V-52339,GLYMA.06G148500
GN7V-52342,GLYMA.16G220300
GN7V-52346,GLYMA.18G087200
GN7V-52348,GLYMA.12G004400
GN7V-52350,GLYMA.19G182400
GN7V-52351,GLYMA.07G237400
GN7V-52353,GLYMA.10G195000
GN7V-52357,GLYMA.16G118800
GN7V-52360,GLYMA.04G065100
GN7V-52361,GLYMA.03G094400
GN7V-52364,GLYMA.13G098400
GN7V-52369,GLYMA.03G069400
GN7V-52372,GLYMA.08G338100
GN7V-52373,GLYMA.19G166500
GN7V-52377,GLYMA.08G063000
GN7V-52378,GLYMA.18G251600
GN7V-52379,GLYMA.13G094300
GN7V-52380,GLYMA.08G296900
GN7V-52381,GLYMA.11G059800
GN7V-52383,GLYMA.14G027600
GN7V-52386,GLYMA.10G059400
GN7V-52388,GLYMA.18G104400
GN7V-52389,GLYMA.12G215800
GN7V-52391,GLYMA.10G062200
GN7V-52393,GLYMA.12G212700
GN7V-52394,GLYMA.05G081600
GN7V-52395,GLYMA.19G193900
GN7V-52397,GLYMA.13G183600
GN7V-52398,GLYMA.20G236200
GN7V-52403,GLYMA.05G222000
GN7V-52409,GLYMA.13G324400
GN7V-52410,GLYMA.05G011100
GN7V-52413,GLYMA.02G005500
GN7V-52417,GLYMA.12G132900
GN7V-52422,GLYMA.07G115200
GN7V-52423,GLYMA.14G010500
GN7V-52424,GLYMA.02G145600
GN7V-52425,GLYMA.14G009600
GN7V-52426,GLYMA.17G039000
GN7V-52427,GLYMA.13G129000
GN7V-52429,GLYMA.10G229400
GN7V-52432,GLYMA.18G189000
GN7V-52433,GLYMA.17G038700
GN7V-52436,GLYMA.15G043300
GN7V-52437,GLYMA.20G007400
GN7V-52440,GLYMA.13G322500
GN7V-52442,GLYMA.06G302600
GN7V-52444,GLYMA.19G154100
GN7V-52449,GLYMA.19G203400
GN7V-52451,GLYMA.20G195700
GN7V-52454,GLYMA.20G153400
GN7V-52462,GLYMA.17G075800
GN7V-52465,GLYMA.13G061400
GN7V-52473,GLYMA.20G137000
GN7V-52476,GLYMA.02G298600
GN7V-52478,GLYMA.20G165900
GN7V-52484,GLYMA.20G046800
GN7V-52486,GLYMA.03G214000
GN7V-52488,GLYMA.02G016600
GN7V-52496,GLYMA.17G047000
GN7V-52497,GLYMA.13G083800
GN7V-52501,GLYMA.16G134600
GN7V-52502,GLYMA.03G134200
GN7V-52503,GLYMA.03G133300
GN7V-52509,GLYMA.09G036000
GN7V-52510,GLYMA.17G054600
GN7V-52513,GLYMA.12G119600
GN7V-52514,GLYMA.15G067800
GN7V-52517,GLYMA.08G241000
GN7V-52521,GLYMA.02G167300
GN7V-52523,GLYMA.11G003200
GN7V-52532,GLYMA.16G201000
GN7V-52535,GLYMA.11G095600
GN7V-52539,GLYMA.15G128700
GN7V-52541,GLYMA.15G043900
GN7V-52543,GLYMA.17G227900
GN7V-52544,GLYMA.05G119800
GN7V-52547,GLYMA.05G139800
GN7V-52548,GLYMA.06G235500
GN7V-52550,GLYMA.12G096400
GN7V-52562,GLYMA.01G226300
GN7V-52565,GLYMA.04G237000
GN7V-52571,GLYMA.10G115500
GN7V-52574,GLYMA.04G247600
GN7V-52576,GLYMA.13G353400
GN7V-52577,GLYMA.06G176900
GN7V-52579,GLYMA.03G207000
GN7V-52581,GLYMA.03G002100
GN7V-52583,GLYMA.09G121000
GN7V-52585,GLYMA.15G105600
GN7V-52588,GLYMA.15G262500
GN7V-52589,GLYMA.11G189100
GN7V-52590,GLYMA.08G280500
GN7V-52592,GLYMA.06G302300
GN7V-52595,GLYMA.07G139900
GN7V-52597,GLYMA.08G285400
GN7V-52599,GLYMA.13G240600
GN7V-52600,GLYMA.07G140100
GN7V-52606,GLYMA.20G196300
GN7V-52607,GLYMA.04G019100
GN7V-52609,GLYMA.03G242400
GN7V-52612,GLYMA.05G157600
GN7V-52615,GLYMA.18G297300
GN7V-52616,GLYMA.02G198500
GN7V-52617,GLYMA.08G108900
GN7V-52620,GLYMA.02G135200
GN7V-52622,GLYMA.03G097900
GN7V-52626,GLYMA.04G145900
GN7V-52628,GLYMA.18G239100
GN7V-52632,GLYMA.03G237300
GN7V-52633,GLYMA.05G125400
GN7V-52634,GLYMA.20G002700
GN7V-52635,GLYMA.20G004800
GN7V-52636,GLYMA.02G068800
GN7V-52637,GLYMA.07G014300
GN7V-52638,GLYMA.07G142000
GN7V-52639,GLYMA.14G072300
GN7V-52641,GLYMA.15G034100
GN7V-52645,GLYMA.20G045800
GN7V-52649,GLYMA.17G028300
GN7V-52651,GLYMA.11G162100
GN7V-52653,GLYMA.15G061300
GN7V-52656,GLYMA.15G190800
GN7V-52659,GLYMA.13G278700
GN7V-52664,GLYMA.13G345100
GN7V-52665,GLYMA.06G260800
GN7V-52668,GLYMA.01G147300
GN7V-52669,GLYMA.17G183700
GN7V-52671,GLYMA.10G281400
GN7V-52673,GLYMA.07G203400
GN7V-52676,GLYMA.09G148500
GN7V-52682,GLYMA.08G097300
GN7V-52687,GLYMA.18G104100
GN7V-52688,GLYMA.05G216600
GN7V-52689,GLYMA.05G064200
GN7V-52693,GLYMA.19G190100
GN7V-52695,GLYMA.10G243600
GN7V-52699,GLYMA.19G051200
GN7V-52704,GLYMA.14G132500
GN7V-52709,GLYMA.10G070300
GN7V-52710,GLYMA.13G033500
GN7V-52711,GLYMA.14G005000
GN7V-52713,GLYMA.08G034300
GN7V-52714,GLYMA.17G247600
GN7V-52715,GLYMA.18G217700
GN7V-52717,GLYMA.02G294700
GN7V-52720,GLYMA.13G094600
GN7V-52724,GLYMA.18G298200
GN7V-52725,GLYMA.18G241700
GN7V-52728,GLYMA.08G156400
GN7V-52730,GLYMA.05G036300
GN7V-52731,GLYMA.03G244300
GN7V-52732,GLYMA.17G196900
GN7V-52733,GLYMA.15G220900
GN7V-52736,GLYMA.02G159200
GN7V-52738,GLYMA.18G242300
GN7V-52739,GLYMA.15G190500
GN7V-52740,GLYMA.07G074100
GN7V-52741,GLYMA.14G022500
GN7V-52745,GLYMA.01G100600
GN7V-52746,GLYMA.13G026300
GN7V-52750,GLYMA.11G248000
GN7V-52751,GLYMA.10G046100
GN7V-52752,GLYMA.17G160700
GN7V-52756,GLYMA.06G171900
GN7V-52758,GLYMA.09G206100
GN7V-52759,GLYMA.18G235700
GN7V-52762,GLYMA.19G120600
GN7V-52765,GLYMA.09G169900
GN7V-52768,GLYMA.14G043700
GN7V-52769,GLYMA.20G116500
GN7V-52770,GLYMA.05G040100
GN7V-52771,GLYMA.10G268200
GN7V-52773,GLYMA.14G016800
GN7V-52775,GLYMA.16G195800
GN7V-52776,GLYMA.11G111400
GN7V-52778,GLYMA.13G046600
GN7V-52781,GLYMA.14G220700
GN7V-52782,GLYMA.03G019200
GN7V-52785,GLYMA.04G194500
GN7V-52787,GLYMA.02G063000
GN7V-52789,GLYMA.08G311800
GN7V-52796,GLYMA.17G103700
GN7V-52799,GLYMA.07G121500
GN7V-52800,GLYMA.10G010000
GN7V-52801,GLYMA.12G027800
GN7V-52804,GLYMA.19G231400
GN7V-52808,GLYMA.14G223900
GN7V-52810,GLYMA.12G006900
GN7V-52814,GLYMA.03G020400
GN7V-52817,GLYMA.16G043500
GN7V-52818,GLYMA.13G304000
GN7V-52819,GLYMA.20G213500
GN7V-52823,GLYMA.12G153000
GN7V-52826,GLYMA.18G285800
GN7V-52831,GLYMA.03G077800
GN7V-52832,GLYMA.06G091200
GN7V-52834,GLYMA.13G231800
GN7V-52835,GLYMA.01G186200
GN7V-52836,GLYMA.13G298400
GN7V-52838,GLYMA.10G226100
GN7V-52839,GLYMA.09G074900
GN7V-52851,GLYMA.16G116000
GN7V-52852,GLYMA.03G056700
GN7V-52855,GLYMA.02G114400
GN7V-52860,GLYMA.07G071300
GN7V-52861,GLYMA.02G209900
GN7V-52868,GLYMA.14G030400
GN7V-52870,GLYMA.03G081200
GN7V-52876,GLYMA.08G205800
GN7V-52880,GLYMA.11G129700
GN7V-52881,GLYMA.06G239500
GN7V-52883,GLYMA.19G197100
GN7V-52884,GLYMA.15G054500
GN7V-52888,GLYMA.15G050100
GN7V-52890,GLYMA.06G007500
GN7V-52895,GLYMA.18G057700
GN7V-52897,GLYMA.10G030600
GN7V-52899,GLYMA.04G049700
GN7V-52900,GLYMA.15G005400
GN7V-52901,GLYMA.09G038000
GN7V-52903,GLYMA.15G051400
GN7V-52910,GLYMA.16G014100
GN7V-52914,GLYMA.06G254500
GN7V-52915,GLYMA.08G002700
GN7V-52916,GLYMA.05G090100
GN7V-52917,GLYMA.16G043400
GN7V-52918,GLYMA.18G041700
GN7V-52922,GLYMA.09G042200
GN7V-52923,GLYMA.13G033000
GN7V-52924,GLYMA.09G137200
GN7V-52925,GLYMA.10G016900
GN7V-52935,GLYMA.04G094600
GN7V-52937,GLYMA.05G018300
GN7V-52938,GLYMA.08G144400
GN7V-52942,GLYMA.08G175400
GN7V-52945,GLYMA.03G022500
GN7V-52946,GLYMA.13G331600
GN7V-52947,GLYMA.19G126000
GN7V-52951,GLYMA.13G140700
GN7V-52953,GLYMA.10G274400
GN7V-52955,GLYMA.19G013800
GN7V-52958,GLYMA.19G103600
GN7V-52959,GLYMA.12G205900
GN7V-52966,GLYMA.07G126200
GN7V-52972,GLYMA.05G152100
GN7V-52973,GLYMA.17G067400
GN7V-52974,GLYMA.09G077100
GN7V-52975,GLYMA.04G058300
GN7V-52978,GLYMA.16G089700
GN7V-52981,GLYMA.15G063100
GN7V-52983,GLYMA.13G093900
GN7V-52984,GLYMA.11G145300
GN7V-52989,GLYMA.18G137500
GN7V-52991,GLYMA.02G044200
GN7V-52992,GLYMA.01G155900
GN7V-52998,GLYMA.19G194000
GN7V-53001,GLYMA.08G209600
GN7V-53004,GLYMA.19G125800
GN7V-53008,GLYMA.13G145000
GN7V-53013,GLYMA.19G223100
GN7V-53017,GLYMA.02G232200
GN7V-53020,GLYMA.05G016400
GN7V-53025,GLYMA.18G045100
GN7V-53029,GLYMA.13G256200
GN7V-53033,GLYMA.15G007600
GN7V-53035,GLYMA.08G003900
GN7V-53039,GLYMA.08G327200
GN7V-53042,GLYMA.13G320600
GN7V-53043,GLYMA.04G121700
GN7V-53045,GLYMA.14G198900
GN7V-53046,GLYMA.04G013000
GN7V-53049,GLYMA.08G208400
GN7V-53055,GLYMA.11G130200
GN7V-53058,GLYMA.15G140200
GN7V-53059,GLYMA.17G178900
GN7V-53067,GLYMA.12G190600
GN7V-53071,GLYMA.19G028100
GN7V-53072,GLYMA.14G113200
GN7V-53073,GLYMA.02G224700
GN7V-53074,GLYMA.06G093500
GN7V-53075,GLYMA.03G137700
GN7V-53078,GLYMA.05G022000
GN7V-53079,GLYMA.03G221600
GN7V-53080,GLYMA.16G068900
GN7V-53081,GLYMA.07G045900
GN7V-53082,GLYMA.06G294900
GN7V-53086,GLYMA.06G056500
GN7V-53093,GLYMA.08G140600
GN7V-53095,GLYMA.09G262800
GN7V-53098,GLYMA.11G117800
GN7V-53099,GLYMA.18G085800
GN7V-53100,GLYMA.14G086300
GN7V-53102,GLYMA.07G011800
GN7V-53103,GLYMA.07G071800
GN7V-53106,GLYMA.05G156300
GN7V-53108,GLYMA.17G028000
GN7V-53109,GLYMA.02G165000
GN7V-53115,GLYMA.03G139200
GN7V-53120,GLYMA.10G015300
GN7V-53121,GLYMA.16G077800
GN7V-53123,GLYMA.07G212900
GN7V-53124,GLYMA.09G004400
GN7V-53129,GLYMA.17G208800
GN7V-53132,GLYMA.11G137700
GN7V-53133,GLYMA.10G055000
GN7V-53134,GLYMA.08G244600
GN7V-53136,GLYMA.07G032700
GN7V-53144,GLYMA.15G074000
GN7V-53150,GLYMA.06G315600
GN7V-53160,GLYMA.16G068100
GN7V-53162,GLYMA.13G367900
GN7V-53167,GLYMA.18G255200
GN7V-53170,GLYMA.02G244700
GN7V-53171,GLYMA.02G306000
GN7V-53174,GLYMA.07G137400
GN7V-53175,GLYMA.16G178900
GN7V-53179,GLYMA.09G041400
GN7V-53185,GLYMA.20G004100
GN7V-53186,GLYMA.14G117800
GN7V-53187,GLYMA.13G078600
GN7V-53188,GLYMA.08G039300
GN7V-53189,GLYMA.13G095300
GN7V-53190,GLYMA.08G319500
GN7V-53193,GLYMA.12G177300
GN7V-53194,GLYMA.13G114000
GN7V-53195,GLYMA.13G196500
GN7V-53197,GLYMA.02G016300
GN7V-53199,GLYMA.09G285200
GN7V-53205,GLYMA.08G076400
GN7V-53206,GLYMA.08G319400
GN7V-53208,GLYMA.08G113600
GN7V-53211,GLYMA.01G021900
GN7V-53212,GLYMA.20G213600
GN7V-53218,GLYMA.19G144700
GN7V-53222,GLYMA.08G030000
GN7V-53225,GLYMA.19G193700
GN7V-53226,GLYMA.14G213400
GN7V-53236,GLYMA.09G173200
GN7V-53237,GLYMA.11G170300
GN7V-53240,GLYMA.07G204800
GN7V-53242,GLYMA.06G114400
GN7V-53243,GLYMA.06G308800
GN7V-53244,GLYMA.19G206200
GN7V-53246,GLYMA.18G131600
GN7V-53247,GLYMA.13G098500
GN7V-53250,GLYMA.18G273200
GN7V-53257,GLYMA.15G251500
GN7V-53263,GLYMA.17G135800
GN7V-53266,GLYMA.18G286600
GN7V-53269,GLYMA.11G083800
GN7V-53270,GLYMA.11G065500
GN7V-53273,GLYMA.16G025600
GN7V-53274,GLYMA.01G108300
GN7V-53275,GLYMA.01G085400
GN7V-53277,GLYMA.04G022400
GN7V-53278,GLYMA.15G248200
GN7V-53282,GLYMA.12G212600
GN7V-53284,GLYMA.13G161300
GN7V-53286,GLYMA.15G263300
GN7V-53288,GLYMA.14G194600
GN7V-53291,GLYMA.17G061800
GN7V-53292,GLYMA.05G048400
GN7V-53294,GLYMA.18G008800
GN7V-53295,GLYMA.04G156600
GN7V-53296,GLYMA.10G024600
GN7V-53297,GLYMA.19G034000
GN7V-53301,GLYMA.18G266900
GN7V-53302,GLYMA.02G050400
GN7V-53306,GLYMA.18G136200
